title,album,artist,track_number,album_artist,release_date,creation_timestamp,duration_ms,explicit,spotify_popularity,comment,rating,last_played_timestamp,genre,play_count,id
Rosy Won't You Please Come Home - Stereo Mix,Face to Face (Deluxe Edition),The Kinks,2,The Kinks,1966-10-28,2017-10-06T12:30:47Z,150653,False,,,,,,,974f5ec3c7d3cf19a8d02a68d690dc37
Dandy - Mono Mix,Face to Face (Deluxe Edition),The Kinks,3,The Kinks,1966-10-28,2017-10-06T12:30:47Z,132280,False,,,,,,,81e82810bdb62dd5270cf408be5ef915
Dandy - Stereo Mix,Face to Face (Deluxe Edition),The Kinks,3,The Kinks,1966-10-28,2017-10-06T12:30:47Z,129155,False,,,,,,,2c04c3c61eb50798ed02850478e9d1d1
Too Much On My Mind - Mono Mix,Face to Face (Deluxe Edition),The Kinks,4,The Kinks,1966-10-28,2017-10-06T12:30:47Z,148640,False,,,,,,,e2da4e829ae7e96351a24618164df1c3
Too Much on My Mind - Stereo Mix,Face to Face (Deluxe Edition),The Kinks,4,The Kinks,1966-10-28,2017-10-06T12:30:47Z,145373,False,,,,,,,6b32e902e3ac1b37deca45ef21267e31
Session Man - Mono Mix,Face to Face (Deluxe Edition),The Kinks,5,The Kinks,1966-10-28,2017-10-06T12:30:47Z,132693,False,,,,,,,ebc17620b2cddfc2af9bd11cd720c98f
Session Man - Stereo Mix,Face to Face (Deluxe Edition),The Kinks,5,The Kinks,1966-10-28,2017-10-06T12:30:47Z,130320,False,,,,,,,215dda54a8712a77afd8a34a6cc7d182
Rainy Day in June - Mono Mix,Face to Face (Deluxe Edition),The Kinks,6,The Kinks,1966-10-28,2017-10-06T12:30:47Z,192893,False,,,,,,,8702cca8ce03e24c0d3bfaf59d00f77a
Rainy Day in June - Stereo Mix,Face to Face (Deluxe Edition),The Kinks,6,The Kinks,1966-10-28,2017-10-06T12:30:47Z,188026,False,,,,,,,72db77806c4e896c68abd31893fdf5e7
House In the Country - Mono Mix,Face to Face (Deluxe Edition),The Kinks,7,The Kinks,1966-10-28,2017-10-06T12:30:47Z,180226,False,,,,,,,3e1474c345944ddefee93c040b5e6a38
House in the Country - Stereo Mix,Face to Face (Deluxe Edition),The Kinks,7,The Kinks,1966-10-28,2017-10-06T12:30:47Z,182480,False,,,,,,,35ef004bda64ef512710adf6c69c3931
Holiday in Waikiki - Mono Mix,Face to Face (Deluxe Edition),The Kinks,8,The Kinks,1966-10-28,2017-10-06T12:30:47Z,169626,False,,,,,,,289d306eeb37eddc53070c74c42e1ac9
Holiday in Waikiki - Stereo Mix,Face to Face (Deluxe Edition),The Kinks,8,The Kinks,1966-10-28,2017-10-06T12:30:47Z,169066,False,,,,,,,dc6b6610a9407781a120391a0035c912
Most Exclusive Residence for Sale - Mono Mix,Face to Face (Deluxe Edition),The Kinks,9,The Kinks,1966-10-28,2017-10-06T12:30:47Z,165733,False,,,,,,,19e01d127854e84104211d682452626c
Most Exclusive Residence for Sale - Stereo Mix,Face to Face (Deluxe Edition),The Kinks,9,The Kinks,1966-10-28,2017-10-06T12:30:47Z,167066,False,,,,,,,67327aac57885ddda5ef4b51ae0ed715
Fancy - Mono Mix,Face to Face (Deluxe Edition),The Kinks,10,The Kinks,1966-10-28,2017-10-06T12:30:47Z,149840,False,,,,,,,6ea58aca9ce07acec373d166f2fae66e
Fancy - Stereo Mix,Face to Face (Deluxe Edition),The Kinks,10,The Kinks,1966-10-28,2017-10-06T12:30:47Z,146066,False,,,,,,,6eba0ab5f6c1faf82ddd41841c7420e1
Little Miss Queen of Darkness - Mono Mix,Face to Face (Deluxe Edition),The Kinks,11,The Kinks,1966-10-28,2017-10-06T12:30:47Z,195386,False,,,,,,,a5ee7a6427bb9543182ce51e1aedeea8
Little Miss Queen of Darkness - Stereo Mix,Face to Face (Deluxe Edition),The Kinks,11,The Kinks,1966-10-28,2017-10-06T12:30:47Z,192733,False,,,,,,,5a9ffd50d10d31741745eb952e6e6a7b
You're Looking Fine - Mono Mix,Face to Face (Deluxe Edition),The Kinks,12,The Kinks,1966-10-28,2017-10-06T12:30:47Z,166133,False,,,,,,,110d2ada232099f2c2d455b8652ff2ac
You're Looking Fine - Stereo Mix,Face to Face (Deluxe Edition),The Kinks,12,The Kinks,1966-10-28,2017-10-06T12:30:47Z,164466,False,,,,,,,3460eaa29c98850d3378d859b7a99900
Sunny Afternoon - Mono Mix,Face to Face (Deluxe Edition),The Kinks,13,The Kinks,1966-10-28,2017-10-06T12:30:47Z,210525,False,,,,,,,17d26cd8ead7c5ec2e41e3c1e9c00f82
Sunny Afternoon - Stereo Version,Face to Face (Deluxe Edition),The Kinks,13,The Kinks,1966-10-28,2017-10-06T12:30:47Z,214693,False,,,,,,,1f54f0053ac535500522a624767f58d3
I'll Remember - Mono Mix,Face to Face (Deluxe Edition),The Kinks,14,The Kinks,1966-10-28,2017-10-06T12:30:47Z,145066,False,,,,,,,b9bc71db2bc3c1319c104efba90a2c77
I'll Remember - Stereo Mix,Face to Face (Deluxe Edition),The Kinks,14,The Kinks,1966-10-28,2017-10-06T12:30:47Z,147080,False,,,,,,,4c1ef36433bd218b7255583109a19b8d
Dead End Street - Mono Mix,Face to Face (Deluxe Edition),The Kinks,15,The Kinks,1966-10-28,2017-10-06T12:30:47Z,200531,False,,,,,,,7ea21cfb0499e823412c12cd633a9fc7
This Is Where I Belong - Stereo Mix,Face to Face (Deluxe Edition),The Kinks,15,The Kinks,1966-10-28,2017-10-06T12:30:47Z,164613,False,,,,,,,b5c96c5a377445c12af1423d7778dcc5
Big Black Smoke - Mono Mix,Face to Face (Deluxe Edition),The Kinks,16,The Kinks,1966-10-28,2017-10-06T12:30:47Z,154840,False,,,,,,,e95792cd009c3fce930e90722fa37b41
Big Black Smoke - Stereo Mix,Face to Face (Deluxe Edition),The Kinks,16,The Kinks,1966-10-28,2017-10-06T12:30:47Z,153000,False,,,,,,,07b81ff0203023c9dfedc510dd298375
This Is Where I Belong - Mono Mix,Face to Face (Deluxe Edition),The Kinks,17,The Kinks,1966-10-28,2017-10-06T12:30:47Z,142866,False,,,,,,,2f4652663ab547e7fc141f949fdf4042
She's Got Everything - Stereo Mix,Face to Face (Deluxe Edition),The Kinks,17,The Kinks,1966-10-28,2017-10-06T12:30:47Z,189253,False,,,,,,,4a92331d872c048be5f20ed298426d2e
She's Got Everything - Mono Mix,Face to Face (Deluxe Edition),The Kinks,18,The Kinks,1966-10-28,2017-10-06T12:30:47Z,191226,False,,,,,,,17a69eddde04a10329b67b022e66cda7
You're Looking Fine - Alternate Stereo Mix,Face to Face (Deluxe Edition),The Kinks,18,The Kinks,1966-10-28,2017-10-06T12:30:47Z,171306,False,,,,,,,60689cf92a0c9a79ed727be5d239d66c
Little Miss Queen of Darkness - Mono Alternate Take,Face to Face (Deluxe Edition),The Kinks,19,The Kinks,1966-10-28,2017-10-06T12:30:47Z,199373,False,,,,,,,ed274111cf3089e4dd04b63b39484761
Sunny Afternoon - Alternate Stereo Mix,Face to Face (Deluxe Edition),The Kinks,19,The Kinks,1966-10-28,2017-10-06T12:30:47Z,228533,False,,,,,,,2d4e94475f923dd1eebcd319c6911938
Dead End Street - Alternate Mono Version,Face to Face (Deluxe Edition),The Kinks,20,The Kinks,1966-10-28,2017-10-06T12:30:47Z,176333,False,,,,,,,3373803c45e81e4901cc11e992da5ddd
Fancy - Alternate Stereo Mix,Face to Face (Deluxe Edition),The Kinks,20,The Kinks,1966-10-28,2017-10-06T12:30:47Z,176880,False,,,,,,,b7d3251e096d9da7eb711faccd2948ac
Little Miss Queen of Darkness - Alternate Stereo Mix,Face to Face (Deluxe Edition),The Kinks,21,The Kinks,1966-10-28,2017-10-06T12:30:47Z,201026,False,,,,,,,3713dc0501334c9f8ec697445d8e32fa
Dandy - Alternate Stereo Mix,Face to Face (Deluxe Edition),The Kinks,22,The Kinks,1966-10-28,2017-10-06T12:30:47Z,134986,False,,,,,,,c1a79f5ce1df8537467d345d38205457
A Well Respected Man,Kinda Kinks (Deluxe Edition),The Kinks,7,The Kinks,1965-03-05,2017-04-14T19:48:19Z,161586,False,,,,,,,baa0f0cff259966a5634b5bf2446290c
The Contenders,"Lola Versus Powerman and the Moneygoround, Pt. One",The Kinks,1,The Kinks,1970-11-27,2017-10-06T12:30:39Z,161960,False,,,,,,,4558099efff4d5e39d9c59323f04916f
Strangers,"Lola Versus Powerman and the Moneygoround, Pt. One",The Kinks,2,The Kinks,1970-11-27,2017-10-06T12:30:39Z,198373,False,,,,,,,ddc865be3d251b0231ffabfa68a584a7
Denmark Street,"Lola Versus Powerman and the Moneygoround, Pt. One",The Kinks,3,The Kinks,1970-11-27,2017-10-06T12:30:39Z,119893,False,,,,,,,12e545a355f8adee46697cd670b6bcee
Get Back In Line,"Lola Versus Powerman and the Moneygoround, Pt. One",The Kinks,4,The Kinks,1970-11-27,2017-10-06T12:30:39Z,184160,False,,,,,,,84ee841099a324edd9ecc63a0d98366d
Lola - Coca Cola Version,"Lola Versus Powerman and the Moneygoround, Pt. One",The Kinks,5,The Kinks,1970-11-27,2017-10-06T12:30:39Z,241040,False,,,,,,,0e368b8ced422f4fe718c5b0b888114b
Top of the Pops,"Lola Versus Powerman and the Moneygoround, Pt. One",The Kinks,6,The Kinks,1970-11-27,2017-10-06T12:30:39Z,219466,False,,,,,,,50efb805b237ff18e7246e96d0ecad6a
The Moneygoround,"Lola Versus Powerman and the Moneygoround, Pt. One",The Kinks,7,The Kinks,1970-11-27,2017-10-06T12:30:39Z,103360,False,,,,,,,b8c62317d6faa3a48cf3febb4f8a469b
This Time Tomorrow,"Lola Versus Powerman and the Moneygoround, Pt. One",The Kinks,8,The Kinks,1970-11-27,2017-10-06T12:30:39Z,201426,False,,,,,,,d36cc9efd07385815426b9a16d7d6b16
A Long Way from Home,"Lola Versus Powerman and the Moneygoround, Pt. One",The Kinks,9,The Kinks,1970-11-27,2017-10-06T12:30:39Z,146533,False,,,,,,,167ab5d07f63a66064e9a58569a62cb5
Rats,"Lola Versus Powerman and the Moneygoround, Pt. One",The Kinks,10,The Kinks,1970-11-27,2017-10-06T12:30:39Z,158773,False,,,,,,,6d607944653e478645b8c37eb2027d7f
Apeman - Mono Mix,"Lola Versus Powerman and the Moneygoround, Pt. One",The Kinks,11,The Kinks,1970-11-27,2017-10-06T12:30:39Z,231773,False,,,,,,,0c87eb603b5fefc798668fa494b6eed5
Powerman,"Lola Versus Powerman and the Moneygoround, Pt. One",The Kinks,12,The Kinks,1970-11-27,2017-10-06T12:30:39Z,256266,False,,,,,,,424e688b1ae2d6f17098851790d1ff15
Got to Be Free,"Lola Versus Powerman and the Moneygoround, Pt. One",The Kinks,13,The Kinks,1970-11-27,2017-10-06T12:30:39Z,179040,False,,,,,,,785622bd4030ab4a07a83930094c3f8a
Lola - Mono 'Cherry Cola' Single Version,"Lola Versus Powerman and the Moneygoround, Pt. One",The Kinks,14,The Kinks,1970-11-27,2017-10-06T12:30:39Z,244626,False,,,,,,,abdd77860d307ebf80ec1990cf3ffb51
Apeman - Stereo Alternate Version,"Lola Versus Powerman and the Moneygoround, Pt. One",The Kinks,15,The Kinks,1970-11-27,2017-10-06T12:30:39Z,218600,False,,,,,,,9d69f74bc37096d6d3f8a9d0a9fbbcae
Powerman - Demo,"Lola Versus Powerman and the Moneygoround, Pt. One",The Kinks,16,The Kinks,1970-11-27,2017-10-06T12:30:39Z,263093,False,,,,,,,e3c7fd60c4f20aa576a1fb5d37341424
The Contenders - 2014 Remastered Version,"Lola vs. Powerman and the Moneygoround, Pt. One + Percy",The Kinks,1,The Kinks,2014-10-20,2017-10-06T12:30:21Z,163320,False,,,,,,,800c02b81fe893d66fb755d1c74c0756
God's Children - Stereo; 2014 Remastered Version,"Lola vs. Powerman and the Moneygoround, Pt. One + Percy",The Kinks,1,The Kinks,2014-10-20,2017-10-06T12:30:21Z,199546,False,,,,,,,8023cf485c31c3cd51652f440836c352
Strangers - Stereo;2014 Remastered Version,"Lola vs. Powerman and the Moneygoround, Pt. One + Percy",The Kinks,2,The Kinks,2014-10-20,2017-10-06T12:30:21Z,198786,False,,,,,,,08b7e969aa688f8ab0e27ed4a5200797
Lola - Instrumental Version;2014 Remastered Version,"Lola vs. Powerman and the Moneygoround, Pt. One + Percy",The Kinks,2,The Kinks,2014-10-20,2017-10-06T12:30:21Z,286253,False,,,,,,,9f0eddd05a7947ab141857bfb191b31e
Denmark Street - 2014 Remaster,"Lola vs. Powerman and the Moneygoround, Pt. One + Percy",The Kinks,3,The Kinks,2014-10-20,2017-10-06T12:30:21Z,121520,False,,,,,,,9ed28e442e0547af91039cd2050954f8
The Way Love Used to Be - Stereo;2014 Remastered Version,"Lola vs. Powerman and the Moneygoround, Pt. One + Percy",The Kinks,3,The Kinks,2014-10-20,2017-10-06T12:30:21Z,135133,False,,,,,,,ad61a1f21ab367bc2d4e12050d5c1cfe
Get Back In Line - Stereo; 2014 Remastered Version,"Lola vs. Powerman and the Moneygoround, Pt. One + Percy",The Kinks,4,The Kinks,2014-10-20,2017-10-06T12:30:21Z,183853,False,,,,,,,af4fbb219cf935778c1b19f3ceaec3ae
Completely - 2014 Remastered Version,"Lola vs. Powerman and the Moneygoround, Pt. One + Percy",The Kinks,4,The Kinks,2014-10-20,2017-10-06T12:30:21Z,221720,False,,,,,,,73bc6ae2236dac076ba4692ab2e2a1b1
Lola - Coca Cola Version;2014 Remastered Version,"Lola vs. Powerman and the Moneygoround, Pt. One + Percy",The Kinks,5,The Kinks,2014-10-20,2017-10-06T12:30:21Z,242026,False,,,,,,,a8d0d9a9287c08840ece1e1d91127d58
Running Round Town - 2014 Remastered Version,"Lola vs. Powerman and the Moneygoround, Pt. One + Percy",The Kinks,5,The Kinks,2014-10-20,2017-10-06T12:30:21Z,66040,False,,,,,,,9189fc5b1720256d97dea1c38285d3ce
Top of the Pops - 2014 Remastered Version,"Lola vs. Powerman and the Moneygoround, Pt. One + Percy",The Kinks,6,The Kinks,2014-10-20,2017-10-06T12:30:21Z,222306,False,,,,,,,101414d53baf470589fa32a3c087ce6b
Moments - Stereo;2014 Remastered Version,"Lola vs. Powerman and the Moneygoround, Pt. One + Percy",The Kinks,6,The Kinks,2014-10-20,2017-10-06T12:30:21Z,183586,False,,,,,,,b8c5a31a061ec3f21f8ffa43aae402c6
The Moneygoround - 2014 Remaster,"Lola vs. Powerman and the Moneygoround, Pt. One + Percy",The Kinks,7,The Kinks,2014-10-20,2017-10-06T12:30:21Z,109026,False,,,,,,,ec83003785434a187cd6fba2028d9a79
Animals In the Zoo - 2014 Remastered Version,"Lola vs. Powerman and the Moneygoround, Pt. One + Percy",The Kinks,7,The Kinks,2014-10-20,2017-10-06T12:30:21Z,142386,False,,,,,,,b14d6c0e70faa860198d779a529234c4
This Time Tomorrow - Stereo;2014 Remastered Version,"Lola vs. Powerman and the Moneygoround, Pt. One + Percy",The Kinks,8,The Kinks,2014-10-20,2017-10-06T12:30:21Z,204066,False,,,,,,,fa17146a713fcc09f578154927a23d1b
Just Friends - 2014 Remastered Version,"Lola vs. Powerman and the Moneygoround, Pt. One + Percy",The Kinks,8,The Kinks,2014-10-20,2017-10-06T12:30:21Z,157533,False,,,,,,,ea48f634c2e0b09d3bd15f197e35c437
A Long Way from Home - Stereo; 2014 Remastered Version,"Lola vs. Powerman and the Moneygoround, Pt. One + Percy",The Kinks,9,The Kinks,2014-10-20,2017-10-06T12:30:21Z,146933,False,,,,,,,a264dd744a310e6164ed25e863e4f5ba
Whip Lady - 2014 Remastered Version,"Lola vs. Powerman and the Moneygoround, Pt. One + Percy",The Kinks,9,The Kinks,2014-10-20,2017-10-06T12:30:21Z,82733,False,,,,,,,4215dfdc8ae08a924971c7f63e169f12
Rats - 2014 Remastered Version,"Lola vs. Powerman and the Moneygoround, Pt. One + Percy",The Kinks,10,The Kinks,2014-10-20,2017-10-06T12:30:21Z,161106,False,,,,,,,ead28bc6678491e3bcf4b4770ad6e668
Dreams - Stereo; 2014 Remastered Version,"Lola vs. Powerman and the Moneygoround, Pt. One + Percy",The Kinks,10,The Kinks,2014-10-20,2017-10-06T12:30:21Z,225333,False,,,,,,,01cd4db99e0ca265795cc56568aa4686
Apeman - 2014 Remastered Version,"Lola vs. Powerman and the Moneygoround, Pt. One + Percy",The Kinks,11,The Kinks,2014-10-20,2017-10-06T12:30:21Z,233400,False,,,,,,,92640e258e9621d1ed54b4f296b0b9a5
Helga - 2014 Remastered Version,"Lola vs. Powerman and the Moneygoround, Pt. One + Percy",The Kinks,11,The Kinks,2014-10-20,2017-10-06T12:30:21Z,116520,False,,,,,,,9b020267679c74d996d82a4f94d03d60
Powerman - Stereo;2014 Remastered Version,"Lola vs. Powerman and the Moneygoround, Pt. One + Percy",The Kinks,12,The Kinks,2014-10-20,2017-10-06T12:30:21Z,256653,False,,,,,,,3daab56da09de6295dacb225eb039584
Willesden Green - 2014 Remastered Version,"Lola vs. Powerman and the Moneygoround, Pt. One + Percy",The Kinks,12,The Kinks,2014-10-20,2017-10-06T12:30:21Z,147746,False,,,,,,,5e145c24ae4d556af491316a1ff6aca6
Got to Be Free - Stereo;2014 Remastered Version,"Lola vs. Powerman and the Moneygoround, Pt. One + Percy",The Kinks,13,The Kinks,2014-10-20,2017-10-06T12:30:21Z,184453,False,,,,,,,22e3df3e7d6eb2adf9710bd8bc855027
God's Children - End;2014 Remastered Version,"Lola vs. Powerman and the Moneygoround, Pt. One + Percy",The Kinks,13,The Kinks,2014-10-20,2017-10-06T12:30:21Z,34066,False,,,,,,,2f4beb8f4c82abe5ebe867c4ae6578a4
Anytime - Stereo; 2014 Remastered Version,"Lola vs. Powerman and the Moneygoround, Pt. One + Percy",The Kinks,14,The Kinks,2014-10-20,2017-10-06T12:30:21Z,212906,False,,,,,,,9578b4574fa6d2115d6615eca96d4bf7
Dreams - Remix;2014 Remastered Version,"Lola vs. Powerman and the Moneygoround, Pt. One + Percy",The Kinks,14,The Kinks,2014-10-20,2017-10-06T12:30:21Z,203786,False,,,,,,,b411259b3460da523a6d1dd44dc2b9d2
The Contenders - Instrumental Demo;2014 Remastered Version,"Lola vs. Powerman and the Moneygoround, Pt. One + Percy",The Kinks,15,The Kinks,2014-10-20,2017-10-06T12:30:21Z,180746,False,,,,,,,3b0c608199e3ac563f2219cc805f926b
"Lola - Mono Single Version ""Cherry Cola"";2014 Remaster","Lola vs. Powerman and the Moneygoround, Pt. One + Percy",The Kinks,15,The Kinks,2014-10-20,2017-10-06T12:30:21Z,245626,False,,,,,,,09878cb95c0030c41812d14059b70523
The Good Life - 2014 Remastered Version,"Lola vs. Powerman and the Moneygoround, Pt. One + Percy",The Kinks,16,The Kinks,2014-10-20,2017-10-06T12:30:21Z,196133,False,,,,,,,da5ca73423f91655310a0e1099635dd8
Apeman - Mono Single; 2014 Remastered Version,"Lola vs. Powerman and the Moneygoround, Pt. One + Percy",The Kinks,16,The Kinks,2014-10-20,2017-10-06T12:30:21Z,232866,False,,,,,,,89194c062b184ca567bed680f0ae3978
Lola - Alternate Version;2014 Remaster,"Lola vs. Powerman and the Moneygoround, Pt. One + Percy",The Kinks,17,The Kinks,2014-10-20,2017-10-06T12:30:21Z,327786,False,,,,,,,ff2bbf9573bf2715979623bca0ff8a4a
Rats - Mono Single;2014 Remastered Version,"Lola vs. Powerman and the Moneygoround, Pt. One + Percy",The Kinks,17,The Kinks,2014-10-20,2017-10-06T12:30:21Z,161866,False,,,,,,,0c97d82e465188ddf10bac91e4613db3
This Time Tomorrow - Instrumental;2014 Remastered Version,"Lola vs. Powerman and the Moneygoround, Pt. One + Percy",The Kinks,18,The Kinks,2014-10-20,2017-10-06T12:30:21Z,198693,False,,,,,,,a0b3092bfa4b8bcf4d96a1c3e9e04265
Powerman - Mono Version;2014 Remastered Version,"Lola vs. Powerman and the Moneygoround, Pt. One + Percy",The Kinks,18,The Kinks,2014-10-20,2017-10-06T12:30:21Z,265840,False,,,,,,,dc829152d5693511a5a2c8daad9c83ca
Apeman - Alternate Stereo Version; 2014 Remastered Version,"Lola vs. Powerman and the Moneygoround, Pt. One + Percy",The Kinks,19,The Kinks,2014-10-20,2017-10-06T12:30:21Z,222173,False,,,,,,,eecda457c3edf503aa85159e6d4e487a
The Moneygoround - Mono Alternate Version;2014 Remastered Version,"Lola vs. Powerman and the Moneygoround, Pt. One + Percy",The Kinks,19,The Kinks,2014-10-20,2017-10-06T12:30:21Z,101186,False,,,,,,,19945d6f001c4cd492dac8fcead64728
Got to Be Free - Alternate Version;2014 Remastered Version,"Lola vs. Powerman and the Moneygoround, Pt. One + Percy",The Kinks,20,The Kinks,2014-10-20,2017-10-06T12:30:21Z,122880,False,,,,,,,e744f76144c0073092674d279d76c5f4
Apeman - Alternate Mono Version;2014 Remastered Version,"Lola vs. Powerman and the Moneygoround, Pt. One + Percy",The Kinks,20,The Kinks,2014-10-20,2017-10-06T12:30:21Z,220760,False,,,,,,,4341dd1b98a4c04e93d60ca876257c42
God's Children - Mono Film Mix;2014 Remaster,"Lola vs. Powerman and the Moneygoround, Pt. One + Percy",The Kinks,21,The Kinks,2014-10-20,2017-10-06T12:30:21Z,197773,False,,,,,,,f822cd987e6dbfd76d4b869f66a85b5a
The Way Love Used to Be - Mono Film Version;2014 Remastered Version,"Lola vs. Powerman and the Moneygoround, Pt. One + Percy",The Kinks,22,The Kinks,2014-10-20,2017-10-06T12:30:21Z,127026,False,,,,,,,906ea21126643a762ee0fc01156f4cc8
God's Children - End;Film Mix;2014 Remastered Version,"Lola vs. Powerman and the Moneygoround, Pt. One + Percy",The Kinks,23,The Kinks,2014-10-20,2017-10-06T12:30:21Z,49666,False,,,,,,,4630d56d79fb5f347d5af81e9616f5ec
20th Century Man,Muswell Hillbillies,The Kinks,1,The Kinks,1971-11-24,2017-10-06T12:30:41Z,358293,False,,,,,,,76c5858d5f19652fe8f3280d7549011b
Acute Schizophrenia Paranoia Blues,Muswell Hillbillies,The Kinks,2,The Kinks,1971-11-24,2017-10-06T12:30:41Z,212480,False,,,,,,,6740f2ad2f56abd84d8c50628c0460b9
Holiday,Muswell Hillbillies,The Kinks,3,The Kinks,1971-11-24,2017-10-06T12:30:41Z,161066,False,,,,,,,6647387c4e25217d0ef78a8d17cb70bd
Skin and Bone,Muswell Hillbillies,The Kinks,4,The Kinks,1971-11-24,2017-10-06T12:30:41Z,218893,False,,,,,,,6bd171951f5cfb8c5b5a1632fec6568d
Alcohol,Muswell Hillbillies,The Kinks,5,The Kinks,1971-11-24,2017-10-06T12:30:41Z,217706,False,,,,,,,8791044ef614b50adc5ca84a4397bb3c
Complicated Life,Muswell Hillbillies,The Kinks,6,The Kinks,1971-11-24,2017-10-06T12:30:41Z,246453,False,,,,,,,b3057f038c42eb5d097a0d659bbb6c48
Here Come the People in Gray,Muswell Hillbillies,The Kinks,7,The Kinks,1971-11-24,2017-10-06T12:30:41Z,226906,False,,,,,,,e0f56c0463bfb2a6c155aa74d494510d
Have a Cuppa Tea,Muswell Hillbillies,The Kinks,8,The Kinks,1971-11-24,2017-10-06T12:30:41Z,224320,False,,,,,,,153e275db67c1cdd0c4030d161fc27d7
Holloway Jail,Muswell Hillbillies,The Kinks,9,The Kinks,1971-11-24,2017-10-06T12:30:41Z,206746,False,,,,,,,9bd28ceab819306332fa654e1992169d
Oklahoma U.S.A.,Muswell Hillbillies,The Kinks,10,The Kinks,1971-11-24,2017-10-06T12:30:41Z,160786,False,,,,,,,07c44dbd823603f8c62e92bd37731b47
Uncle Son,Muswell Hillbillies,The Kinks,11,The Kinks,1971-11-24,2017-10-06T12:30:41Z,153520,False,,,,,,,332d0d4b45eeb559c17de36d1c6937f8
Muswell Hillbilly,Muswell Hillbillies,The Kinks,12,The Kinks,1971-11-24,2017-10-06T12:30:41Z,302160,False,,,,,,,919d80f3bd8734f6ffbd0eefe6f2cb47
David Watts,Something Else (Deluxe Edition),The Kinks,1,The Kinks,1967-09-15,2017-10-06T12:30:44Z,149173,False,,,,,,,a11d80790c23a6bac578173de1e67382
David Watts - Stereo Mix,Something Else (Deluxe Edition),The Kinks,1,The Kinks,1967-09-15,2017-10-06T12:30:44Z,160746,False,,,,,,,88e36cb868bf82ffd688178571913c77
Death of a Clown,Something Else (Deluxe Edition),The Kinks,2,The Kinks,1967-09-15,2017-10-06T12:30:44Z,181520,False,,,,,,,5544374900194ecdb3adac24e6bd9329
Death of a Clown - Stereo Mix,Something Else (Deluxe Edition),The Kinks,2,The Kinks,1967-09-15,2017-10-06T12:30:44Z,193400,False,,,,,,,b9466d21ff886651f503f75c9ad8458a
Two Sisters,Something Else (Deluxe Edition),The Kinks,3,The Kinks,1967-09-15,2017-10-06T12:30:44Z,119133,False,,,,,,,f281fb4ff8c42180de7d9d53cfb8cffe
